"","PRJNA291292:ampicillin:PA14","PRJNA291292:silver_nitrate:PA14","PRJNA291292:aztreonam:PA14","PRJNA291292:bleach:PA14","PRJNA291292:benzalkonium_chloride:PA14","PRJNA291292:carbenicillin:PA14","PRJNA291292:cefoperazone:PA14","PRJNA291292:ciprofloxacin:PA14","PRJNA291292:gentamicin:PA14","PRJNA291292:neomycin:PA14","PRJNA291292:polymyxin_B:PA14","PRJNA291292:povidone-iodine:PA14","PRJNA291292:tobramycin:PA14","PRJNA291292:water:PA14","PRJNA291292:H2O2:PA14"
"PA14_23840",-0.5816,-4.4643,-0.0492,-1.555,-0.6692,-1.0178,-0.5916,-1.9023,-6.8816,-5.0486,-4.2273,0.0619,-1.5853,0,-4.3997
"PA14_23850",-0.442,1.2103,0.7909,-1.3865,0.349,8e-04,1.0487,-0.1587,0.4132,0.6151,0.5526,-1.0219,1.1571,0,0.2215
"PA14_23860",0.777,-0.8362,-0.3174,0.6385,-0.3612,1.1908,0.2261,-0.6486,1.0414,-0.2951,0.2319,0.5002,-0.1233,0,-0.943
"PA14_23880",-0.83,2.8908,-1.2684,-1.728,0.2264,-0.8685,1.5038,-0.6944,-0.4879,2.6532,0.6716,-0.7936,0.9922,0,-1.5243
"PA14_23890",0.1392,0.7856,-0.0721,-0.327,1.2075,-0.1992,0.412,0.1896,-1.5663,-0.3127,0.3819,0.1581,1.2043,0,-0.3293
"PA14_23900",-0.2987,0.9458,1.8581,-1.6,-0.2483,3.4398,4.7325,4.96,-0.0627,-1.1993,2.6607,-0.1091,3.0548,0,1.3032
"PA14_23920",0.4081,-4.0842,2.8083,-0.38,1.4888,1.8968,0.4264,-2.3702,-0.0738,-0.1966,-1.7753,-0.8364,1.808,0,-2.7149
"PA14_23930",-1.0145,7.7663,3.0809,-1.5957,0.6925,2.7216,8.4383,3.8819,-2.6518,4.8852,4.2487,0.6596,2.4844,0,3.6048
"PA14_23950",0.6955,-0.7707,-0.7909,-1.3323,-0.8065,0.5746,0.0872,-0.0839,-0.4227,-0.6699,-1.2383,-0.7348,-1.1044,0,-0.2328
"PA14_23970",0.798,-0.5609,1.6538,1.7028,0.857,1.3757,-0.9474,-0.0443,-3.236,-2.1719,0.2204,-1.9107,-1.7665,0,-0.1188
"PA14_23980",20.6594,13.8146,34.135,25.7734,39.7414,29.7525,23.3895,12.6369,-14.7388,15.6882,30.2557,17.6438,12.6726,0,-13.5077
"PA14_23990",-0.0434,0.6301,-0.8999,-0.0517,-0.4671,-0.7356,-0.029,-0.8835,-0.9878,-0.0118,0.0891,-0.2695,-0.3831,0,0.4366
"PA14_24010",-1.8405,1.1402,-1.4546,4.0108,-0.5918,-0.7904,2.7511,0.8796,-3.4854,-0.0369,2.9245,1.8995,-0.2694,0,2.83
"PA14_24020",0.0758,0.4586,-1.0796,1.6739,0.9723,0.6024,1.2563,0.2338,-1.9838,-1.3012,1.2262,2.3735,1.2096,0,-4e-04
"PA14_24040",-0.9928,-1.0792,-1.4688,-0.4554,-1.9444,-1.9831,-1.5853,-1.6776,-2.857,-1.2081,-0.0975,-2.8436,0.6758,0,0.5379
"PA14_24050",-4.218,-1.7796,-2.1787,-0.7411,-1.7854,-2.8848,-2.802,-2.2496,-2.369,-1.9206,-1.9206,-1.2538,0.3999,0,-1.7023
"PA14_24060",-0.86,0.2434,-0.7428,-0.3325,0.9255,-0.0146,-0.8074,-0.9148,-0.4889,-0.916,0.0942,0.4285,-0.6649,0,0.1831
"PA14_24070",1.4397,-0.0968,-0.1601,0.5173,-0.4072,-0.5332,-0.6874,-0.4311,-0.7298,-0.2504,0.2378,0.6364,0.3978,0,-0.0674
"PA14_24080",-0.1197,0.787,0.0598,-0.6166,-0.0349,0.0231,-0.4362,-0.2504,0.2706,0.063,0.1612,-0.8131,-0.5602,0,-0.502
"PA14_24140",-16.674,0.7555,-15.4542,-0.4008,1.3271,-23.8963,-9.7123,-18.6624,6.4689,17.1295,1.0512,3.609,5.4528,0,-6.0792
"PA14_24150",-7.9326,7.9016,-3.1058,3.1811,-4.0527,-0.3295,3.1646,-2.0969,4.4383,4.4094,1.4765,-2.9376,1.5278,0,4.3398
"PA14_24170",3.1001,3.2601,0.2813,2.2372,1.6396,-2.83,2.085,0.9663,1.1013,2.2865,2.5107,1.7929,2.1955,0,2.5536
"PA14_24180",68.5566,500,-84.136,53.6417,154.0216,300.1798,217.9266,135.1196,72.5807,-31.0849,351.1265,32.414,163.0665,0,197.031
"PA14_24190",-0.0428,1.4274,0.6286,-0.2812,0.287,0.1154,0.8507,0.6076,0.6306,1.1725,0.4944,-0.1568,0.9716,0,0.5635
"PA14_24220",-8.2481,-15.363,-0.7576,-4.5236,-3.4852,1.9503,0.265,-10.6772,-1.3253,-3.4477,-10.3547,-17.0027,-7.1682,0,-6.4403
"PA14_24230",0.7956,0.7004,1.3066,-0.5606,0.1376,0.8816,0.6032,-0.6906,-0.1825,1.7679,1.2856,0.0094,1.1953,0,1.8247
"PA14_24240",0.2413,0.7994,0.5816,-0.1017,0.6384,0.0721,0.8907,0.2092,0.0848,0.749,0.5878,0.2434,0.5157,0,0.6066
"PA14_24245",-0.8312,4.7863,1.1471,1.4838,2.769,4.1907,2.2485,0.7862,3.4925,0.0609,5.5346,1.1042,3.3403,0,1.098
"PA14_24260",-2.9354,-5.7968,-6.8943,-2.525,0.4607,-2.5392,4.569,0.239,9.0734,2.371,-1.742,3.9008,-1.8348,0,-5.9777
"PA14_24270",-1.2017,-5.2326,-1.839,-0.0501,-2.294,-1.0843,-4.522,-2.5406,0.6564,-2.6228,-6.7178,0.8559,-0.3859,0,-4.1251
"PA14_24290",0.2198,-1.1252,-0.6813,0.0714,-0.2924,0.6068,-0.1688,0.4144,-1.8477,-1.6372,-0.9535,1.3705,-0.3465,0,-1.2216
"PA14_24300",2.4436,-7.8337,-1.0855,-3.0369,0.9346,2.7692,-1.257,-2.9184,-4.7794,-4.5781,-2.9458,6.5004,-3.4512,0,-1.2015
"PA14_24310",0.9614,0.8636,2.3376,0.6962,2.6498,-0.0907,1.8604,1.2868,0.6632,0.6283,3.0957,0.676,2.3271,0,1.1455
"PA14_24330",4.676,11.9782,4.2588,1.5809,6.368,7.1698,5.4677,4.9685,-10.159,-4.8135,9.5828,11.9732,2.4912,0,-7.7245
"PA14_24340",-2.0643,6.712,-14.0953,-0.8188,8.8814,-7.1292,3.3207,-1.4039,0.356,3.567,2.287,0.8721,5.7818,0,5.8618
"PA14_24350",-1.3699,-0.2384,-1.6578,0.0611,-1.6163,-0.6978,-1.1983,-0.5924,-1.1995,0.0786,-1.3276,-0.8431,-0.5064,0,-0.1038
"PA14_24360",-0.6512,-0.6375,-0.7143,-0.3859,0.2798,-0.3028,-0.7867,-0.8772,0.3507,0.6498,2.945,-0.5883,0.0048,0,-0.8912
"PA14_24370",-0.3331,1.3982,0.0849,-0.6714,-0.0813,-0.3951,0.6113,-1.1566,-2.1826,-0.9838,0.0844,-0.0811,-0.5884,0,-0.0853
"PA14_24380",-0.1792,-0.6098,-0.7217,-0.707,0.3284,-0.4443,0.8058,0.0696,-1.0204,-0.4354,0.2728,-0.272,-0.7168,0,0.2056
"PA14_24390",0.125,2.1502,1.3447,-0.6286,-0.003,-2.6861,1.1061,0.2936,-0.6204,-0.8055,2.4633,0.4863,0.7982,0,2.2427
"PA14_24400",-0.0245,-0.314,0.2304,-0.612,-0.4754,-0.6527,0.6014,0.5751,-2.8894,-1.8595,0.2873,-0.9403,-1.5242,0,-0.2583
"PA14_24410",-4.6956,-1.0325,-2.0132,-2.0833,-2.4214,-0.3106,-2.313,1.3577,-2.711,0.8982,0.1709,0.0588,-0.688,0,-1.335
"PA14_24420",-0.8853,0.2915,-0.2286,-0.9206,-0.3705,-0.1604,0.2159,-0.0844,-0.5756,-0.1379,-0.1977,-0.3396,-0.0794,0,0.4375
"PA14_24430",0.028,0.4184,0.3369,0.3715,0.363,0.5908,0.6567,0.1854,0.476,-0.022,0.868,-0.1278,0.8227,0,-0.1359
"PA14_24440",0.0087,0.983,0.0071,0.2971,-0.2639,-0.3382,0.6165,-0.1631,0.9997,0.6199,0.4565,-0.357,0.9017,0,0.4809
"PA14_24445",0.0212,-0.6144,-0.4781,0.56,-0.443,-0.5758,-0.8876,-0.6918,-0.5598,-0.7374,-0.4536,0.0921,-0.4732,0,-0.3176
"PA14_24480",-0.4981,0.8017,0.3344,-0.8506,-1.34,-1.0456,-0.5462,0.639,-1.4991,-0.1672,1.4505,-1.3879,-0.8166,0,-0.0218
"PA14_24490",0.2014,-0.035,0.3968,0.426,0.0729,0.638,1.1168,0.4388,-0.7388,-0.6384,-0.3896,1.3274,1.0344,0,0.6544
"PA14_24510",-1.2043,-1.222,0.8526,-3.9211,0.581,-4.7597,-0.2106,0.5727,-3.867,-4.1704,-2.7967,-2.995,-0.5269,0,-2.1741
"PA14_24530",-1.5194,-0.8152,0.083,-3.3471,1.27,-2.2428,-0.7027,0.2129,-3.0186,-3.0546,-1.0042,-1.2052,-2.0791,0,-3.0717
"PA14_24550",-1.5113,-0.6563,-0.7238,-0.5666,-0.8404,-1.0132,-0.5482,0.0168,-2.2068,-1.4836,-0.806,-1.4256,-0.6886,0,-1.2487
"PA14_24560",0.0442,-0.0277,-0.19,-0.576,-0.0605,0.1735,-0.6004,-0.2023,-1.0946,-0.1743,0.3152,-0.8471,-0.4328,0,-0.1241
"PA14_24570",-12.8999,-9.3547,-11.2959,-8.6695,-12.6544,-14.1666,-14.6755,-7.8854,-1.6981,1.492,-4.986,-21.2643,-16.0567,0,-17.3031
"PA14_24580",-1.8931,1.8983,-1.5499,1.4106,-0.9582,0.2881,-0.3692,-2.8641,5.6515,0.4806,2.0693,0.4568,-1.9473,0,2.0922
"PA14_24590",-0.8119,0.4158,0.128,-0.0392,-0.7012,-1.1408,0.4455,-0.6185,1.1869,0.3768,0.4163,0.4141,0.7374,0,-0.6293
"PA14_24600",0.037,-0.6345,-0.2351,1.1928,0.2401,-0.2374,0.4377,-0.1602,0.9764,0.3124,-1.4211,0.0126,0.3426,0,-0.6891
"PA14_24610",-1.2026,-0.1462,-1.3004,-0.1561,-0.1518,-1.5558,0.326,-0.6069,0.3856,-0.3498,-0.0192,-1.2613,-0.7213,0,-0.073
"PA14_24620",-0.2318,0.5072,-1.2612,2.0092,3.0545,-1.0603,2.2046,-1.9041,0.3717,0.1982,-1.667,-0.1962,-1.1646,0,2.2012
"PA14_24630",0,250,380.2096,126.7762,266.7321,179.975,368.322,193.9299,234.1336,271.5684,496.6118,155.6461,364.298,0,361.5005
"PA14_24640",0.1916,-2.0827,-0.845,-3.7312,-2.0284,-1.3374,-1.5535,-0.0389,-2.0707,1.0347,-2.694,-2.445,-2.0869,0,-2.4634
"PA14_24650",2.3524,7.6652,-1.1568,1.5438,1.3914,2.7642,7.1359,0.7674,0.4792,-1.1475,6.337,2.2565,0.0011,0,0.2419
"PA14_24665",0.4119,0.1806,0.7052,-0.2932,0.4324,0.527,1.0242,0.5294,0.4297,1.0414,0.0584,-0.0972,0.5006,0,0.4725
"PA14_24675",0.6966,-1.5394,-0.2069,0.1596,-0.0813,-0.3438,-0.6607,0.3817,-0.259,0.001,-1.0884,0.0697,-0.329,0,-0.5648
"PA14_24690",1.8426,-3.3076,3.875,0.3664,2.4971,1.633,0.3505,-3.4549,-0.1202,1.3631,-1.5233,-0.4477,0.076,0,0.5808
"PA14_24700",0.188,1.2487,0.1452,0.5594,0.8814,-0.1472,-1.1999,-0.4947,-0.0351,1.2059,0.1549,-0.4314,1.5142,0,-0.151
"PA14_24710",2.8619,-1.5782,1.0358,1.9876,5.1358,9.416,1.7307,-0.137,13.7875,3.4882,6.0533,5.1855,4.1195,0,4.98
"PA14_24720",-2.4266,-0.5032,-2.4304,-0.4678,-1.7123,-1.4251,-1.5743,-4.0084,-2.0397,0.153,-2.3491,-0.5924,-0.871,0,-0.7888
"PA14_24730",0.1168,0.3882,0.3096,2.7958,-1.3213,0.1234,-0.8094,-1.687,0.7892,-0.287,-0.4349,0.6988,-0.1673,0,0.9978
"PA14_24740",-1.5847,1.6726,5.0913,-4.676,-1.4649,-1.1308,0.0424,1.7923,-0.451,0.7988,7.1905,-1.4809,-4.676,0,0.5844
"PA14_24760",-7.5684,-18.6623,-23.5244,-33.1204,1.5973,-43.2006,-10.7504,-50.3054,13.8416,5.8842,15.2774,0.9269,-12.9188,0,-13.3284
"PA14_24770",3.545,5.7772,2.7732,0.8867,-0.4284,-0.3918,-2.7802,1.3572,4.0644,0.7212,3.9858,0.917,0.6144,0,2.7539
"PA14_24780",-0.272,-0.69,-0.9403,-0.269,-0.5843,-1.1667,-0.8754,-0.606,-0.0518,-0.3345,-0.6537,0.1514,-0.6756,0,-0.4692
"PA14_24790",0.71,-1.4913,0.0735,2.982,1.6096,0.6512,-0.1878,-0.946,0.3737,1.1289,-1.1008,3.5284,0.989,0,-2.8045
"PA14_24810",-10.7783,28.115,3.7487,19.0823,-10.3072,2.9623,-13.7406,-24.6037,-15.11,9.4293,-10.0903,5.2841,-14.1101,0,10.0394
"PA14_24820",-1.3695,-0.3674,-1.1606,0.7878,-1.3371,-2.3205,-0.2358,-2.3205,-0.4569,-1.4542,-1.035,0.4432,-0.3054,0,-0.9841
"PA14_24830",-0.5393,1.0388,0.0548,3.9844,0.9371,-0.2975,-0.8927,-2.1964,1.3029,1.6528,-1.1876,1.2205,1.2127,0,-2.1964
"PA14_24840",-0.5422,1.1399,0.0581,0.1706,-0.8969,-0.0664,1.1528,-1.45,1.2647,0.1645,1.2854,-0.1107,-0.031,0,-0.5193
"PA14_24850",-1.9688,1.3539,0.4599,-2.811,-1.1557,2.9399,1.5511,-1.5177,2.2698,0.8045,3.6264,2.8296,0.409,0,1.177
"PA14_24860",-4.7845,-2.4098,-0.9802,-1.9508,-3.6383,-2.7618,-3.2495,-6.547,0.5643,-1.1798,0.1405,0.1277,-6.1231,0,-2.0035
"PA14_24880",0.22,0.8314,0.3288,0.8249,0.4006,0.004,-0.3366,-0.3219,1.6334,0.221,1.2618,0.2069,-0.0689,0,-0.0061
"PA14_24890",2.7301,1.3996,-1.9246,3.1304,-0.0772,0.9792,-3.7198,-3.198,1.3152,-1.4254,1.8804,5.3477,-1.8281,0,4.383
"PA14_24900",0.9587,-0.6107,0.5015,1.8375,-0.6198,0.3147,-0.3183,-0.4028,1.0124,0.7626,0.642,1.2162,0.7581,0,0.1078
"PA14_24910",-1.4226,1.1327,-1.469,-1.7117,-0.9178,-1.2888,-0.7113,-0.7546,-0.3508,1.2272,0.1094,-0.8544,-0.0622,0,-0.0057
"PA14_24920",-0.7914,0.6395,-2.8212,-1.1366,0.8868,1.3704,2.0871,3.0432,-1.7936,4.2959,2.126,-0.3397,3.7145,0,2.4824
"PA14_24940",1.4604,1.4125,1.0313,1.5499,1.9771,0.7966,0.4757,0.1551,0.2766,-0.4794,1.2569,6.8675,1.174,0,0.931
"PA14_24950",0.633,-1.1878,0.1785,-0.1871,-0.7976,-0.3342,0.4625,-0.2744,-0.9325,-0.4024,0.4448,3.9097,0.1223,0,0.2674
"PA14_24960",-1.3768,1.9608,-2.3538,1.8115,-3.5266,-3.7176,-1.33,0.389,-6.158,0.5004,-4.231,24.0528,1.2097,0,-2.1936
"PA14_24970",-0.5598,1.924,0.0747,-0.6646,-0.0174,-0.0292,-0.4469,-1.4204,-1.1651,-1.7737,1.1932,3.8038,0.0774,0,0.2009
"PA14_24980",-0.0724,1.8571,0.4946,0.6854,0.5873,-1.0656,1.0282,-0.5367,0.818,1.68,1.2122,-0.6762,0.507,0,1.643
"PA14_24990",-0.0613,0.4401,0.8992,-2.586,-0.1485,0.0291,0.0282,0.6176,-0.7989,0.5879,-1.5553,0.4722,0.0578,0,1.5299
"PA14_25000",4.5361,0.7919,4.601,5.988,0.1349,-1.94,-0.3769,-3.6216,2.1418,3.1614,1.0308,1.386,-3.253,0,10.0937
"PA14_25020",-0.5916,-1.1743,0.7442,0.9293,1.7236,1.8105,0.6646,2.2283,-2.9186,-0.9384,-0.7758,-0.054,0.5881,0,-2.2666
"PA14_25030",0.3647,6.2997,1.6397,-0.2273,1.1468,4.3992,4.9274,1.144,0.1158,2.3354,3.7999,3.5441,4.6098,0,1.0957
"PA14_25040",-35.4299,14.6082,8.5656,-7.9227,-10.8548,10.5717,0.8597,-4.302,2.5966,-2.3589,21.2622,-32.8474,-1.9536,0,-6.2067
"PA14_25050",-1.874,1.0048,-2.6281,-3.3355,-1.0146,1.1337,0.6288,-0.7474,-3.5954,0.8846,0.2887,1.0762,0.0683,0,0.5476
"PA14_25060",6.9282,19.8058,-8.784,23.8879,-4.7644,-3.3803,-1.5088,-12.48,18.4295,19.0963,16.4685,20.2971,18.4257,0,24.7495
"PA14_25080",0.3659,-1.2425,-0.8292,0.3844,-0.9331,0.29,-2.2933,-1.5978,0.3776,-1.1281,-0.1047,2.6379,-1.0886,0,-1.5737
"PA14_25090",-0.0774,-1.8737,-1.1846,-0.0678,-1.4297,-0.4692,-1.2718,-1.4879,0.0833,-1.2945,-1.4157,1.6989,-1.5955,0,-1.8828
"PA14_25100",-0.027,-0.2198,0.3126,0.3737,0.5384,0.1812,-0.5682,0.1588,0.2356,0.1172,-0.2678,0.344,-0.0173,0,-0.3365
"PA14_25110",-0.8976,-3.8002,0.9051,0.546,1.1654,-1.2588,-3.9044,-2.5478,-1.0002,0.7026,-3.8611,-0.3234,1.2048,0,-0.9693
"PA14_25130",0.6296,-4.0164,-0.249,-1.4132,-0.6728,0.5433,-1.2672,-2.5881,-0.423,-0.1488,-3.7583,0.4732,-0.3879,0,-0.6236
"PA14_25140",0.3561,0.1162,0.6015,-1.66,0.9161,0.9592,1.1739,-2.225,1.7708,1.6048,2.1566,0.854,1.1275,0,-2.2446
"PA14_25150",0.3245,-0.2277,0.66,4.7294,0.1111,-0.944,0.6102,8.5744,3.1355,1.7387,0.258,0.5162,0.369,0,9.4267
"PA14_25160",4.5245,-4.8741,-1.8464,23.0143,-4.9015,0.8477,1.4306,36.6445,16.3014,9.6428,0.3648,2.7316,0.6707,0,32.6487
"PA14_25180",-0.3742,-0.3192,-1.8908,0.379,-2.1318,-0.5225,-0.82,-0.8161,2.2492,1.288,1.1244,-0.4564,-0.4174,0,-0.94
"PA14_25195",-0.5206,0.5761,0.5494,0.5904,-0.1615,-0.0204,1.3426,0.5658,0.7838,0.728,0.5835,0.3093,0.4532,0,0.8733
"PA14_25210",-0.0689,-0.394,0.1602,0.2686,-0.1708,-0.1462,0.2453,0.1103,-0.4093,-0.2295,-0.6766,-0.222,-0.4044,0,-0.09
"PA14_25220",-0.0991,1.3872,0.574,-0.3362,0.4461,0.1063,-0.0609,1.0488,0.0182,0.2054,-0.174,0.0904,0.7615,0,-0.3214
"PA14_25230",0.5392,-0.006,0.3814,0.0976,-0.4374,-0.3846,0.1204,0.5152,-1.0269,-1.1252,-0.0099,-0.4023,0.0184,0,-0.8089
"PA14_25250",-5.4719,2.0539,6.1712,-3.5663,1.5067,7.7101,2.0786,0.1178,5.28,4.9361,0.988,-1.8563,3.6536,0,-2.9944
"PA14_25270",-1.494,-7.0863,0.0982,-2.1384,0.8027,4.5884,-4.0422,-4.1236,-4.5729,-9.3482,-6.915,-2.5278,-0.5439,0,-8.0016
"PA14_25280",-6.492,-3.8289,7.0647,-0.1424,5.5428,6.0312,0.9202,-1.9028,5.4977,1.6136,-4.8872,-7.6229,5.0471,0,-5.0703
"PA14_25305",0.5732,-0.7259,0.6312,-0.6785,-0.6785,0.1049,0.5218,1.4798,-0.2522,1.3494,-0.5284,-0.4044,0.6832,0,0.864
"PA14_25320",13.2942,25.1157,3.98,-6.6419,-5.9932,8.3822,3.3982,1.0143,-3.4703,5.1797,-25.5689,-8.1093,14.5556,0,-20.7342
"PA14_25330",-1.5535,-5.1378,-0.2001,-2.9208,-4.1668,-1.4247,-0.2486,-1.6763,-4.2389,-6.1682,-5.1179,-1.7837,-1.3667,0,-0.74
"PA14_25340",0.0789,-1.3276,-0.1472,-0.1859,-0.7446,1.2468,0.9919,0.3224,-0.5192,-1.2662,-1.8609,0.001,0.0343,0,-0.5266
"PA14_25350",-0.237,-1.9624,4.3351,0.4838,2.4128,2.9714,0.9269,1.2305,-5.1688,-4.5246,-1.652,0.1474,0.9954,0,-2.1914
"PA14_25360",-0.3242,1.0428,0.8054,-0.8396,0.8058,0.4848,1.9191,0.9386,-0.4443,0.8451,0.6151,0.2904,1.6848,0,1.0325
"PA14_25370",146.5273,-119.688,-33.9276,-25.8056,10.5954,-28.5745,-176.8739,-67.7075,-314.2824,-241.3695,-128.253,133.7167,0.0738,0,-205.8913
"PA14_25390",0.1652,-0.5286,0.3648,1.1132,0.2648,0.0901,-0.2854,0.3752,-0.5424,-0.5208,-0.5789,0.5143,0.005,0,-0.4326
"PA14_25400",-0.3717,0.3084,-0.4933,0.282,-0.0955,0.0354,0.8514,-0.599,0.9816,1.0955,0.3683,0.5753,0.5598,0,0.8783
"PA14_25410",-0.331,-0.7928,-2.2915,-0.4402,-0.3612,-0.697,-1.2432,-1.4085,-1.5319,-0.2146,-0.3143,-0.6391,-0.3309,0,-1.0793
"PA14_25420",-1.0346,10.0135,-5.4798,0.161,4.8272,5.2882,5.9332,2.315,4.8243,5.5274,2.0225,1.831,5.8198,0,4.2632
"PA14_25430",-0.1309,-0.7774,-0.1498,-0.9341,0.1049,-0.3752,-0.3226,-0.2143,-0.9764,-1.0053,-0.0841,-0.1506,-0.956,0,-0.7294
"PA14_25440",-0.5762,0.8106,1.142,-0.9362,1.3215,0.1636,0.8877,-0.6588,-0.0905,0.6796,1.3196,-1.637,1.0875,0,-0.1612
"PA14_25450",0.6588,-0.6952,0.0143,-0.7936,0.1975,-0.3816,-1.1079,-0.3349,-1.4151,-1.2714,-0.9291,-1.2692,-0.4329,0,0.2786
"PA14_25470",0.0556,0.5485,0.5827,0.521,0.2284,0.537,0.8383,-0.0148,1.1479,1.5102,1.0005,0.6788,0.0879,0,0.2073
"PA14_25480",-0.974,-2.5641,-1.1136,-1.8527,-1.6864,-1.8484,-0.9848,-2.5641,-0.0786,-1.5006,-0.8564,-2.5641,-0.393,0,-0.4469
"PA14_25490",-1.0764,0.7819,1.6737,-1.5984,-0.1832,-0.4943,3.1406,-0.0873,-0.2905,2.306,0.5566,0.2248,2.2889,0,-0.273
"PA14_25500",-1.3647,-0.2298,1.4631,-2.1826,-1.5413,-1.4959,1.7008,-1.3584,0.8807,-0.3345,-1.1567,0.6354,-1.9828,0,1.0023
"PA14_25510",-0.4116,1.1961,1.3332,-0.6634,-1.105,-0.1736,2.1756,-0.4942,0.8755,0.6052,0.2491,-0.2478,1.3372,0,1.7443
"PA14_25520",-14.2591,-49.2378,26.0838,32.8498,-24.9772,39.1837,-28.3392,-41.1334,32.4072,-4.5318,-57.7111,24.1341,3.3514,0,-16.9255
"PA14_25530",-0.9556,2.1553,-3.1496,0.6231,-3.1214,2.539,-2.6069,0.6347,0.6803,2.3104,1.884,-0.7889,0.4138,0,7.3612
"PA14_25540",-2.7179,-35.7182,-19.8825,0.8506,-24.6073,-17.2245,-28.7706,-11.4298,-16.9719,-38.0007,-30.3754,8.6787,-22.5506,0,0.1462
"PA14_25550",-1.0837,-1.255,-0.8659,-0.6831,0.3924,0.1957,-1.3849,-2.411,-3.2794,-3.2242,-2.2355,0.3176,-2.1943,0,-1.573
"PA14_25560",1.2223,-1.3509,-0.18,1.3377,0.0899,0.1632,-1.0001,-0.8805,4.2981,2.2832,-1.3678,-0.1617,0.2564,0,-0.0895
"PA14_25580",0.1379,-0.3823,0.4817,-1.4737,0.4542,-0.152,0.0745,-0.3202,-0.0557,0.3032,0.184,-0.6622,-0.0985,0,-0.0747
"PA14_25590",-5.156,-9.9311,3.6405,-21.8321,-3.1975,3.5812,-8.8051,-5.554,-15.7503,-11.678,-13.4786,-16.7324,-5.808,0,-15.3327
"PA14_25600",1.0027,-0.7904,0.7492,-0.3134,1.0291,0.6282,-1.9211,0.3208,-1.0815,-0.5922,-0.2542,-0.3924,-0.0359,0,-2.1646
"PA14_25610",1.5428,0.8358,-1.7646,-2.7159,-0.1394,-1.7466,-0.1318,1.1576,1.1122,-0.1294,-0.9617,-0.4724,0.59,0,-0.2004
"PA14_25620",0.5406,-0.5458,-0.1998,-0.647,-0.2507,0.4158,-0.3542,0.1637,-0.0742,-0.3529,-0.3724,-0.1408,-0.0913,0,-0.1743
"PA14_25630",0.6892,-0.6114,-0.1803,-0.4972,-0.0868,0.3902,-0.2678,0.2431,0.5106,-0.4357,-0.3667,0.0191,-0.0736,0,-0.0417
"PA14_25640",7.8102,-5.2503,-5.6335,-7.7631,-10.447,2.3339,-0.562,-0.3999,1.4409,-0.2069,-5.1315,-1.713,0.6336,0,1.3694
"PA14_25650",3.7483,-4.836,-0.7142,-2.1987,-6.3602,0.1775,2.1579,2.3729,-7.5153,-5.6164,-1.4999,-0.9026,1.4492,0,-9.9939
"PA14_25660",-0.2484,-0.4089,-0.9236,-1.4295,-0.4729,0.9032,-1.8252,-0.7639,-1.6127,-1.5697,-0.7001,-0.0803,-0.1376,0,-2.2013
"PA14_25670",0.0651,-1.8104,-0.0992,0.2734,0.5235,0.6203,-2.0088,-0.286,0.2765,-1.0161,-1.2976,0.1161,-0.6643,0,-1.1433
"PA14_25690",-0.186,-3.0254,0.0957,-4.8552,-1.1427,0.0921,-1.6503,-1.5361,-0.9157,-1.8493,-3.7563,-3.1205,-0.0303,0,-4.4564
"PA14_25710",-0.3586,0.3761,0.1171,-1.1892,1.149,0.7135,1.0969,0.0117,-0.3954,-0.1294,1.0372,-0.8323,0.6703,0,-1.2455
"PA14_25730",5.1944,18.3967,3.7728,2.5528,15.7793,9.5423,18.9502,14.39,-3.7944,9.5987,23.0267,-2.7275,14.339,0,-5.6754
"PA14_25740",-1.5457,3.6471,-0.7242,-2.1574,-0.738,-2.7248,2.3736,2.0841,-0.5098,2.0801,1.7478,-1.2088,0.996,0,0.4926
"PA14_25760",2.0955,3.2502,-1.4853,0.7805,0.6166,2.1947,2.3994,1.8037,1.3292,-0.1789,3.0346,0.8464,1.8543,0,2.6276
"PA14_25770",7.7294,3.9609,1.1909,0.5031,-1.335,0.785,3.7846,4.9054,-7.474,-1.1929,2.9205,2.8953,-2.649,0,-0.4926
"PA14_25780",-1.5133,-0.4757,-0.1687,0.6779,-0.2978,0.4141,-0.2395,0.7063,-0.402,0.2758,-1.7105,-0.7248,-0.4197,0,0.7066
"PA14_25790",0.9683,0.3183,0.8941,0.9324,-0.0102,1.0626,0.3488,0.2492,0.8573,0.1682,1.1052,0.8307,0.9863,0,0.7682
"PA14_25800",0.4948,-0.6368,-0.2293,-0.4378,-0.3253,0.5818,-0.2858,-0.0823,0.721,-0.0951,-0.6457,0.4359,-0.022,0,0.0124
"PA14_25810",-2.6562,-4.7478,-3.5907,-5.6179,1.598,2.2549,-2.1721,-1.1563,6.2762,3.3073,-5.8053,-0.1553,1.4062,0,-3.4889
"PA14_25820",-0.1407,-0.839,-0.1879,-0.9712,-0.0774,-0.7979,-0.3012,-0.362,0.8116,0.1467,-0.4492,0.5232,0.1894,0,-0.16
"PA14_25830",0.2296,0.1316,-1.6284,-0.935,0.4264,-0.2142,0.2162,0.1944,0.0367,0.7318,0.2742,-0.9687,-0.8658,0,-0.5086
"PA14_25840",-1.036,-18.3643,4.1234,-9.3386,13.6394,2.6146,-19.8175,-4.2625,-10.1139,-8.6014,-12.7562,3.1395,-2.0652,0,-30.4112
"PA14_25860",0.1836,-0.4944,-0.028,0.55,-0.2374,0.2788,-0.5973,-0.328,0.564,0.1299,-7e-04,0.1872,0.1112,0,0.0163
