"","PRJNA291292:ampicillin:PA14","PRJNA291292:silver_nitrate:PA14","PRJNA291292:aztreonam:PA14","PRJNA291292:bleach:PA14","PRJNA291292:benzalkonium_chloride:PA14","PRJNA291292:carbenicillin:PA14","PRJNA291292:cefoperazone:PA14","PRJNA291292:ciprofloxacin:PA14","PRJNA291292:gentamicin:PA14","PRJNA291292:neomycin:PA14","PRJNA291292:polymyxin_B:PA14","PRJNA291292:povidone-iodine:PA14","PRJNA291292:tobramycin:PA14","PRJNA291292:water:PA14","PRJNA291292:H2O2:PA14"
"PA14_22090",1.3557,-1.3756,-0.5058,0.0322,0.2147,-1.1084,0.3049,-1.3451,0.7568,-0.0697,-0.8551,0.1946,-0.1896,0.4519,0.3433
"PA14_22100",0.259,-0.3873,0.518,0.815,-0.0609,0.631,-0.067,-1.69,0.9219,-0.2278,-1.0075,0.5788,-1.7253,0.2841,0.0726
"PA14_22110",0.3763,0.3206,-0.831,0.1614,-0.9836,-0.6916,0.0746,-0.9424,0.6701,-0.0553,1.5725,0.1301,0.6127,0.1502,-0.3838
"PA14_22120",1.0697,-0.3188,-0.4745,1.1789,-0.7391,-0.4734,0.6588,-1.5946,1.9206,-0.3724,0.1836,1.3333,0.5203,0.257,-0.2412
"PA14_22130",0.0118,-0.3668,-0.2522,-0.3679,-0.9681,0.9815,-0.2146,-2.0619,1.8046,-0.4458,-2.005,2.4699,-0.5137,-0.2183,0.0459
"PA14_22140",0.5397,-0.0701,-0.8548,0.2494,-0.8776,-0.3516,0.9232,-0.0672,2.4455,0.4233,-0.5291,1.671,-0.7089,0.7168,-0.1118
"PA14_22160",1.2225,-0.4493,0.0191,0.4751,-0.1149,0.1526,0.4755,-1.0417,3.4809,1.6486,0.0438,1.5404,-0.0213,-0.0599,-0.2051
"PA14_22180",0.6326,-1.3571,-0.8381,-0.0566,-0.3703,-0.9516,0.8752,-2.044,1.6907,0,-1.2607,0.0703,-1.9308,-1.0149,0.7406
"PA14_22190",0.3859,-0.1262,-0.7931,0.171,-0.4527,-1.252,0.7952,-1.3662,3.8685,1.6091,-0.3434,1.0067,0.1263,0.1665,-0.3365
"PA14_22210",0.3808,-0.7285,-0.559,5e-04,-1.228,1.0962,0.5544,-0.3678,2.1997,0.0386,0.0218,1.0994,0.1306,-0.0966,-0.1572
"PA14_22220",0.1638,-1.1448,-0.5375,0.4763,-0.2575,-0.205,0.4147,-0.2394,1.5177,0.1372,-0.1617,1.1151,0.3312,0.0222,0.4042
"PA14_22230",-0.1146,-0.08,-0.3256,0.3472,-1.4418,-0.0594,1.3496,-0.7866,1.4386,0.1262,-0.2268,1.3279,0.3436,-0.0498,0.0579
"PA14_22240",0.8386,-0.343,-0.7048,0.3064,-0.6359,-0.345,-0.1125,0.0952,1.2711,-0.2876,-1.9609,1.9701,-0.598,0.169,-0.0348
"PA14_22250",1.1612,-0.5066,-0.5726,1.0256,-0.8246,-0.1895,0.5932,0.705,1.1814,-0.0867,-1.6862,2.0433,-0.4932,0.6343,-0.7174
"PA14_22260",0.6706,0.293,-1.643,1.7779,0.4688,0.1596,0.2582,0.4378,0.3848,-0.1871,-2.2666,2.127,-0.2776,1.1659,-0.1015
"PA14_22270",0.4937,-0.2784,-0.7857,1.6784,-0.1442,-0.2508,0.7872,0.0163,1.8627,0.5509,-0.6595,1.6012,-0.2952,-0.6362,-0.0341
"PA14_22280",0.6392,-1.1034,-0.1106,1.7817,-0.2822,-0.4527,1.0578,0.5027,0.928,-0.2496,-0.8816,0.699,-0.4546,-0.5054,0.173
"PA14_22290",2.1297,-0.6252,-0.4048,2.0008,-0.3308,-0.0888,0.9084,0.824,0.4545,-0.9504,1.1005,0.614,-0.2203,-0.77,1.3538
"PA14_22310",0.6286,-0.5358,0.5538,0.5819,-0.5382,1.3136,-0.0796,-0.8434,1.7511,0.0902,1.3434,1.2054,-0.6885,0.061,-0.5291
"PA14_22330",0.1359,-0.5943,0.4141,0.3935,0.3069,-0.6106,0.0693,-0.6283,0.6376,-0.2048,-0.4059,-0.5623,0.3353,0.1694,-0.8545
"PA14_22340",-0.4341,-0.4323,-0.977,2.3152,0.1832,-0.5677,-0.4304,-0.0622,0.8192,-0.4953,2.1219,2.2458,0.8057,-0.0297,0.1452
"PA14_22350",-0.0861,-1.2947,0.4788,1.6534,0.7624,-0.1454,0.5896,0.854,-0.2263,0.6182,-0.2637,2.2485,-0.4378,-0.2918,-1.0872
"PA14_22370",-0.1701,-0.5774,-1.3055,0.516,-0.6881,-0.2034,0.189,-0.5082,-0.4589,-0.2666,1.0174,1.6234,0.5771,-0.1479,0.3519
"PA14_22380",1.1541,-0.0367,-0.0403,1.052,-0.4827,-0.1912,0.6784,-0.1422,0.0523,0.2135,-0.0356,1.4964,-0.6684,1.1091,-0.5864
"PA14_22400",1.0709,-0.6986,0.9551,0.6702,1.093,0.2768,1.1234,0.0185,-0.4645,-1.0575,-1.4468,0.777,0.1105,0.4142,0.257
"PA14_22410",0.0732,-0.8775,0.304,0.3408,0.4768,1.5514,-0.2228,0.5634,-0.0412,-0.4095,-0.8016,0.4936,0.0914,-0.3378,0.086
"PA14_22420",0.5476,-1.1076,-1.8424,5.1234,-0.2747,0.0102,-0.0381,-0.5238,1.307,-0.1178,-2.2797,0.1103,-0.4305,0.6931,0.5167
"PA14_22440",-2.4813,-0.7286,-1.3626,1.768,0.0277,0.7474,-1.1926,-1.6827,3.1362,0.227,-1.5833,1.2862,-0.037,-2.0467,0.0987
"PA14_22450",-0.8916,-0.1493,-0.5218,1.5641,0.0243,0.5336,0.9606,-0.607,1.1431,0.7832,0.0874,-0.6479,-0.0618,-0.4445,0.0888
"PA14_22460",0.0841,-0.7246,-0.0407,1.097,0.0384,-0.2622,0.7751,0.6505,0.2405,-0.7889,0.6258,-1.5837,0.2876,-0.5574,-0.4949
"PA14_22470",-0.6644,-0.071,0.1953,-0.172,-0.7339,0.3939,-0.1798,-0.5082,0.9541,1.6258,-1.0385,0.1372,0.4921,0.256,1.1253
"PA14_22480",-0.397,-0.5232,-1.0659,0.0541,-1.1924,-1.0854,0.664,0.6105,1.3641,0.3048,-0.3742,0.8162,-0.4886,0.7494,0.1864
"PA14_22490",2.951,-1.2541,0.3492,3.3502,-0.1362,1.1845,0.5976,-0.557,-0.3686,0.9017,0.3409,-0.4324,-0.6467,0.831,-1.1397
"PA14_22500",-0.2092,-0.2147,-3.7982,-0.0878,0.208,-0.1916,1.7956,-0.2776,1.9855,0.891,1.6609,0.2928,-0.3378,0.5946,0.1582
"PA14_22510",1.1605,0.5265,-0.6505,-0.3398,0.5726,-0.044,1.19,-0.6337,0.4833,0.0648,-0.2899,-0.6054,-0.3398,1.19,-0.5687
"PA14_22520",1.1711,-0.9288,0.6434,-1.2691,0.49,0.6159,0.3,-0.1904,1.2552,-0.0538,-0.8879,0.594,0.3677,-0.3435,-0.0522
"PA14_22530",-0.0167,-0.7684,0.1292,0.8598,-0.3827,-0.0054,0.786,-0.9672,2.3321,0.92,-2.4206,1.1308,-0.5806,-0.3388,-0.7725
"PA14_22540",-0.396,-1.6239,-0.4691,0.313,-0.5674,-0.4396,-0.0171,-0.1147,1.0139,0.3676,-0.6453,1.0308,-0.1173,-0.5962,-1.9463
"PA14_22550",-0.2475,-0.1803,-0.8336,0.9588,-0.2785,0.0488,0.9432,-1.1233,2.1996,2.052,-0.4221,0.5863,1.4466,-0.1472,-0.6745
"PA14_22560",-0.6405,-0.8398,-1.2744,0.0807,-1.5929,2.4525,0.6288,0.2565,1.2651,1.7786,-0.514,-1.1329,-0.3695,-0.2678,1.2012
"PA14_22570",0.3644,-1.1827,-0.9752,-0.521,0.1896,0.6978,0.4397,-0.5698,0.6745,0.7362,0.8425,0.4429,0.2806,-0.6466,-0.606
"PA14_22580",0.0169,0.2554,-1.054,-0.3173,-0.3343,0.3271,-0.7726,0.958,0.5258,-0.6612,1.495,-1.0672,-0.0583,0.5616,0.5156
"PA14_22590",0.966,0.753,-1.1991,1.0818,-0.4839,-0.2017,0.726,-0.7799,0.4292,0.0559,-0.566,0.8793,0.1209,-0.0984,-0.7452
"PA14_22600",-0.6326,0.3646,0.839,0.1511,0.3385,0.3824,0.1217,-0.678,0.7424,0.5412,0.4758,0.0173,0.6976,-0.3448,-0.3927
"PA14_22620",0.8528,3.4309,-0.481,-0.1373,0.0647,-0.1416,-0.6035,-0.0668,-1.7651,0.8268,1.0505,0.301,-0.8396,-0.4137,-0.3346
"PA14_22630",0.825,-0.7019,-0.2074,0.3316,-2.9598,-0.2092,-0.0391,-1.5184,0.1709,0.1698,-1.3473,-0.4744,-1.2106,0.2116,1.1166
"PA14_22640",0.7068,-0.8746,-0.7767,-0.539,-0.3678,-1.2103,-0.1718,0.8672,-0.4148,-0.059,0.43,0.365,0.1914,-0.3008,0.9958
"PA14_22650",-0.5232,1.9655,0.4567,-1.4747,-1.4747,0.4788,0.7482,0.9524,0.1683,0.3269,-0.6144,-1.0029,-0.5398,-0.1313,0.6685
"PA14_22660",-0.1288,1.037,-0.833,1.0745,-0.963,-0.2165,0.3534,-0.1246,-1.2072,1.1634,1.1492,0.3001,-0.2663,-0.108,0.2142
"PA14_22670",1.2649,-1.105,-0.5165,-0.1027,0.4224,0.1954,0.9566,-0.1046,-0.2774,-0.0039,0.298,-0.3053,-1.0324,-0.5126,0.0999
"PA14_22680",-0.4247,1.0998,-0.0616,-0.3172,-0.9687,0.4251,-1.101,-0.455,0.3378,1.4403,0.7066,-0.367,0.4855,-0.317,-0.068
"PA14_22690",0.5848,0.2278,1.2566,-0.5372,0.1325,0.4261,-1.6453,0.8476,-0.3294,-0.0606,-0.8114,0.1705,-0.3728,0.5664,1.188
"PA14_22700",0.8349,-1.0116,-1.6388,-0.9876,-1.2075,0.8262,1.3984,0.7517,0.3316,2.0878,-2.704,-0.1403,-0.191,-0.1091,1.0973
"PA14_22710",-0.1847,0.9125,-0.9664,0.4266,-0.086,0.8656,-0.4772,-0.094,-0.3546,-0.3125,0.7064,-0.5023,0.507,-0.9393,-0.2276
"PA14_22730",-2.0466,0.1563,0.4254,-0.7574,1.085,-0.4728,0.0573,-0.1205,-0.4542,1.1837,-0.5519,-0.3031,-0.3932,0.9288,-0.153
"PA14_22740",2.5472,0.1737,-0.1805,0.4141,0.5822,1.303,0.4556,0.0397,0.7006,1.6223,-0.8578,-0.2022,-0.8596,0.2669,-1.2596
"PA14_22760",0.2991,0.0519,-0.5755,0.7186,-0.4978,-0.7496,-0.1704,-1.929,1.851,1.0216,-0.846,-0.9296,0.5741,0.529,0.7032
"PA14_22770",0.7852,0.0236,-0.5446,0.0128,-0.8081,-0.0365,-0.8534,-0.7562,4.1089,1.5493,0.001,-0.7616,-0.3293,1.1988,-0.2974
"PA14_22780",-0.2874,-0.2917,0.0893,1.0103,-0.3243,0.4858,0.9163,0.0684,1.056,2.2146,-0.103,-0.6164,0.6304,-0.707,-0.0682
"PA14_22800",-0.6441,0.1123,0.3464,0.02,-0.4516,0.4301,0.1993,-0.9342,1.8618,1.5764,0.9104,-0.7615,0.3893,0.4793,-0.714
"PA14_22820",1.2212,-0.2526,0.068,-0.5802,-0.1531,0.6716,0.1041,1.0714,0.4048,0.4774,0.1139,-1.4252,0.3572,0.5964,0.1831
"PA14_22830",0.9634,-1.2193,-0.0602,-0.0572,0.457,1.7604,-0.7917,-0.2361,0.2018,-1.1154,-0.7525,-0.2141,0.7432,0.2198,0.8432
"PA14_22840",1.0817,-0.9511,-0.2514,-0.776,0.6727,-0.546,1.7762,-0.128,-0.4575,-0.3794,-1.5757,1.0465,0.5276,0.5407,-0.2175
"PA14_22860",0.6683,-0.7772,0.786,-0.1917,-0.0894,0.1646,-0.6385,-0.2755,1.941,0.2176,-0.7178,0.3151,-0.5144,-0.2295,0.0847
"PA14_22870",1.0077,-0.8357,0.7051,0.6273,-0.3839,1.3339,0.5907,-0.1668,0.3624,0.4891,-1.0234,-0.4268,0.1214,-0.1403,-0.6922
"PA14_22880",0.6171,1.1281,0.3451,-1.7655,0.6213,-0.4252,0.8532,-0.4918,-0.8205,-0.3316,-2.3578,0.5188,0.6126,0.1154,0.0142
"PA14_22890",-0.6846,-1.7328,0.5714,1.7292,-0.0797,0.3575,0.9166,-0.1362,2.2308,0.8402,-0.199,0.5391,-0.7408,-0.0562,0.0836
"PA14_22910",0.0214,-0.8383,-0.3198,1.5183,-0.9972,0.8864,0.5097,-0.0996,1.9251,1.6271,0.4144,0.7184,0.3244,-0.4286,-0.7293
"PA14_22930",-0.8099,1.0634,0.1525,-1.0414,-0.7757,1.0765,-0.2122,-0.7148,0.0832,0.9679,0.4748,-0.2494,0.1488,-0.0822,0.8082
"PA14_22940",-0.1573,-0.8319,-0.7168,0.1456,1.1727,-0.3181,-0.5607,-0.1238,-1.0119,0.8024,-0.6488,-0.0254,0.8902,-0.445,-1.3676
"PA14_22960",1.5893,-0.424,-0.2584,0.7722,0.5357,-0.9517,-0.5679,-0.819,-0.5949,0.7956,-0.2992,0.2456,-0.2291,0.0834,-0.6335
"PA14_22980",-0.4947,0.8498,-0.396,0.4598,-0.3698,-1.6254,-0.2902,-1.2325,-0.0797,-0.1378,-0.2943,1.0193,-0.9657,-0.5483,-0.5992
"PA14_22990",0.2914,-0.9406,-0.0202,0.4966,-1.0702,-0.1924,0.0663,-0.6147,-0.2277,0.746,-0.9268,-0.4302,-0.4448,-0.2987,0.6277
"PA14_23000",0.4906,-1.0221,1.8182,0.4056,1.3524,0.0525,0,-1.7832,0.1254,0.0031,-1.2696,0,-0.2428,1.6119,-0.2914
"PA14_23010",1.6342,0.4645,-0.5737,-0.4962,-1.7939,-1.1269,-0.3359,1.0539,0.4129,0.453,-0.48,-0.5678,0.2348,2.0396,-0.9143
"PA14_23030",0.3762,-0.369,1.1513,0.189,-2.7284,-0.5928,0.5798,0.6153,0.2326,-0.9539,-0.954,-1.2892,0.5116,0.03,-0.2916
